loudness,tempo,time_signature,key,mode,duration,song_hotttnesss,year,,,,,
-9.059,119.949,7,5,1,156.47302,nan,0,,,,,
-8.078,85.563,5,0,1,352.88771,nan,0,,,,,
-5.094,83.345,1,6,0,322.53342,nan,0,,,,,
-10.091,136.032,4,0,1,150.36036,nan,1999,,,,,
-4.127,110.106,5,7,1,168.85506,nan,0,,,,,
-15.817,102.04,4,10,1,265.82159,nan,0,,,,,
-7.21,84.679,4,0,0,294.00771,nan,2008,,,,,
-4.872,170.739,3,0,1,226.5073,nan,1999,,,,,
-4.385,127.294,4,7,1,177.94567,0.79078693215078,2004,,,,,
-19.834,73.162,5,4,1,205.11302,0.270775998946327,0,,,,,
-9.604,121.658,4,5,1,176.69179,nan,0,,,,,
-12.182,72.117,3,8,1,196.04853,nan,1988,,,,,
-14.606,116.139,4,5,0,309.002,nan,0,,,,,
-11.357,139.994,4,2,1,233.16853,0.625865454009952,2008,,,,,
-6.527,132.586,1,0,1,132.38812,nan,0,,,,,
-15.798,75.768,3,0,0,160.70485,nan,0,,,,,
-8.936,197.352,4,8,1,99.57832,nan,0,,,,,
-5.098,84.595,5,0,1,276.68853,0.73220371614668,2006,,,,,
-7.209,109.23,4,10,0,220.78649,nan,2004,,,,,
-7.57,184.154,4,4,0,184.5024,nan,1979,,,,,
-8.441,192.013,4,4,1,219.95057,nan,0,,,,,
-20.911,104.323,4,0,1,428.72118,nan,1983,,,,,
-26.312,91.928,3,0,1,158.58893,0.673074434949705,0,,,,,
-3.122,175.911,4,1,1,186.51383,0.626165759668828,0,,,,,
-12.489,109.024,4,4,0,202.94485,0.345802233965329,2009,,,,,
-10.844,97.395,4,5,1,219.24526,0.424090810967438,0,,,,,
-7.098,84.525,3,9,0,187.0624,nan,2009,,,,,
-14.188,167.915,4,4,0,292.04853,0.444401714522851,2002,,,,,
-13.852,140.666,4,0,1,283.16689,0.468997787645256,2008,,,,,
-5.126,128.962,4,2,1,232.75057,nan,2008,,,,,
-25.671,110.464,4,0,1,193.51465,0.360370582712141,2005,,,,,
-11.943,99.809,4,8,1,174.602,nan,1994,,,,,
-10.935,124.521,4,0,1,174.68036,nan,2002,,,,,
-10.69,180.132,4,1,0,221.23057,nan,1999,,,,,
-4.27,183.897,3,2,1,210.49424,nan,0,,,,,
-9.59,125.055,4,9,0,590.15791,nan,1992,,,,,
-9.493,111.959,4,4,1,310.83057,nan,0,,,,,
-15.581,89.972,3,9,1,172.48608,0,0,,,,,
-6.734,176.022,4,2,1,188.99546,nan,0,,,,,
-5.367,122.94,4,11,0,285.04771,0.454042766091116,2005,,,,,
-17.7,88.154,1,10,1,202.78812,nan,0,,,,,
-10.274,85.216,1,7,1,174.70649,0,0,,,,,
-4.894,137.766,4,11,1,139.88526,nan,2003,,,,,
-11.371,81.035,7,9,1,142.94159,nan,0,,,,,
-7.215,138.417,5,9,0,281.46893,0.525580553074743,0,,,,,
-11.868,177.752,4,4,1,159.60771,nan,0,,,,,
-6.308,104.988,4,11,0,284.60363,0.565451012173698,2002,,,,,
-15.299,126.011,4,2,1,214.09914,0,0,,,,,
-17.838,96.366,3,1,1,260.23138,nan,0,,,,,
-11.333,114.209,3,8,1,113.00526,nan,0,,,,,
-17.502,82.039,1,11,1,471.43138,0,1989,,,,,
-6.78,127.154,4,9,0,166.26893,nan,2009,,,,,
-11.08,183.205,3,7,1,249.49506,0.262651205144265,0,,,,,
-4.328,95.998,4,11,1,224.10404,0.785679586822365,2010,,,,,
-4.727,97.982,4,2,1,287.52934,0,0,,,,,
-8.375,113.894,4,5,0,299.36281,nan,0,,,,,
-12.614,91.681,3,5,1,276.58404,0.544575868502332,2002,,,,,
-7.643,112.06,4,10,1,218.20036,0.26586104921065,1984,,,,,
-19.586,127.719,4,2,1,123.66322,nan,2006,,,,,
-8.595,125.374,5,6,1,394.86649,0.619560289371719,1997,,,,,
-30.18,91.954,4,5,1,128.62649,0.483977246170654,2010,,,,,
-11.164,116.171,7,4,0,258.35057,0.629212710064538,0,,,,,
-4.673,152.999,4,2,1,249.62567,0.668419369370469,2000,,,,,
-6.376,124.794,4,10,0,134.05995,0.513106417660224,1998,,,,,
-6.131,99.989,1,5,0,237.87057,nan,2006,,,,,
-8.08,118.049,4,2,1,249.93914,0.638877875547091,2005,,,,,
-9.405,148.14,4,1,1,392.56771,nan,0,,,,,
-5.366,96.005,4,11,0,413.49179,0.30599288651582,0,,,,,
-8.071,105.99,4,0,1,238.65424,0.503381236206319,0,,,,,
-9.708,95.697,4,11,0,200.09751,nan,0,,,,,
-16.422,134.3,4,0,0,166.39955,0.585979766109278,0,,,,,
-13.266,116.862,4,0,0,183.35302,nan,0,,,,,
-9.944,205.559,1,9,1,211.33016,0.487112194863463,1992,,,,,
-16.705,52.464,7,2,1,211.69587,0,0,,,,,
-11.954,80.188,1,11,1,207.67302,nan,0,,,,,
-14.153,95.938,1,10,1,384.15628,0.253834736132231,2009,,,,,
-5.907,68.86,1,4,0,167.54893,nan,2006,,,,,
-3.904,196.327,4,7,1,109.00853,nan,1999,,,,,
-7.234,209.752,4,9,0,474.61832,nan,0,,,,,
-12.411,88.014,3,11,0,398.0273,nan,0,,,,,
-7.625,116.682,5,8,1,302.94159,0.721502075052071,2005,,,,,
-13.751,120.026,4,4,1,184.86812,0,0,,,,,
-8.339,69.965,4,2,1,234.60526,0.471971171793542,1992,,,,,
-7.616,105.75,4,10,0,418.53342,nan,1970,,,,,
-18.226,124.122,1,2,0,371.04281,nan,0,,,,,
-12.442,86.464,4,6,1,149.99465,0,0,,,,,
-4.38,92.105,4,4,1,214.72608,0.822402885160059,2010,,,,,
-15.382,42.486,4,7,1,433.97179,nan,0,,,,,
-17.204,168.106,3,2,1,162.82077,nan,0,,,,,
-14.166,101.772,4,9,1,150.04689,nan,0,,,,,
-17.763,117,4,1,1,273.99791,0.492398352817721,1983,,,,,
-7.103,168.049,4,9,0,228.10077,nan,0,,,,,
-8.361,134.02,4,1,1,527.98649,nan,2005,,,,,
-8.562,162.384,1,4,1,63.52934,0.746432679130056,1980,,,,,
-9.735,149.748,4,8,0,216.39791,0,0,,,,,
-5.968,130.35,4,1,0,312.842,nan,2008,,,,,
-9.522,93.734,4,10,0,247.77098,0.334706549069221,0,,,,,
-2.648,143.224,1,2,1,153.25995,0.51142432568646,2006,,,,,
-8.52,138.279,3,0,1,214.282,0.27024294932034,0,,,,,
-12.176,175.154,1,10,1,131.34322,0.498170860955632,0,,,,,
-23.212,180.825,4,0,1,95.11138,nan,0,,,,,
-13.616,139.56,7,0,0,132.85832,0,0,,,,,
-7.464,119.981,4,7,1,213.02812,nan,0,,,,,
-13.528,112.015,3,5,0,219.01016,nan,0,,,,,
-9.64,90.102,7,10,1,346.8273,0,0,,,,,
-5.954,132.949,3,1,1,516.62322,0,2007,,,,,
-12.509,102.043,4,5,0,97.98485,nan,0,,,,,
-7.387,125.063,4,2,0,247.14404,nan,1996,,,,,
-13.959,124.981,7,4,0,272.14322,0.59205438754133,2008,,,,,
-8.814,118.444,4,11,0,637.43955,0.41504977231583,0,,,,,
-12.169,98.824,4,4,1,188.02893,nan,1970,,,,,
-3.863,85.787,4,4,0,278.90893,0.527818136556487,1999,,,,,
-9.206,88.675,1,8,1,143.882,0.377531644976702,0,,,,,
-11.008,111.997,4,7,1,219.8722,0.319565986882865,2001,,,,,
-1.674,168.231,4,0,1,83.12118,nan,2006,,,,,
-12.316,107.597,1,2,1,37.77261,0,0,,,,,
-10.893,101.99,4,7,1,521.56036,0.754274011148442,1999,,,,,
-18.002,120.02,1,10,0,140.7473,0,0,,,,,
-15.6,145.525,3,8,1,141.84444,0,0,,,,,
-13.253,92.122,1,9,1,201.92608,0,0,,,,,
-10.69,180.132,4,1,0,221.23057,nan,1999,,,,,
-4.27,183.897,3,2,1,210.49424,nan,0,,,,,
-9.59,125.055,4,9,0,590.15791,nan,1992,,,,,
-9.493,111.959,4,4,1,310.83057,nan,0,,,,,
-15.581,89.972,3,9,1,172.48608,0,0,,,,,
-6.734,176.022,4,2,1,188.99546,nan,0,,,,,
-5.367,122.94,4,11,0,285.04771,0.454042766091116,2005,,,,,
-17.7,88.154,1,10,1,202.78812,nan,0,,,,,
-10.274,85.216,1,7,1,174.70649,0,0,,,,,
-4.894,137.766,4,11,1,139.88526,nan,2003,,,,,
-11.371,81.035,7,9,1,142.94159,nan,0,,,,,
-7.215,138.417,5,9,0,281.46893,0.525580553074743,0,,,,,
-11.868,177.752,4,4,1,159.60771,nan,0,,,,,
-7.616,105.75,4,10,0,418.53342,nan,1970,,,,,
-18.226,124.122,1,2,0,371.04281,nan,0,,,,,
-12.442,86.464,4,6,1,149.99465,0,0,,,,,
-4.38,92.105,4,4,1,214.72608,0.822402885160059,2010,,,,,
-15.382,42.486,4,7,1,433.97179,nan,0,,,,,
-17.204,168.106,3,2,1,162.82077,nan,0,,,,,
-14.166,101.772,4,9,1,150.04689,nan,0,,,,,
-17.763,117,4,1,1,273.99791,0.492398352817721,1983,,,,,
-7.103,168.049,4,9,0,228.10077,nan,0,,,,,
-8.361,134.02,4,1,1,527.98649,nan,2005,,,,,
-8.562,162.384,1,4,1,63.52934,0.746432679130056,1980,,,,,
-9.735,149.748,4,8,0,216.39791,0,0,,,,,
-5.968,130.35,4,1,0,312.842,nan,2008,,,,,
-9.522,93.734,4,10,0,247.77098,0.334706549069221,0,,,,,
-2.648,143.224,1,2,1,153.25995,0.51142432568646,2006,,,,,
-8.52,138.279,3,0,1,214.282,0.27024294932034,0,,,,,
-22.737,75.115,5,2,1,379.19302,0.375984301500442,0,,,,,
-8.678,140.02,4,1,1,365.76608,0.536032111708468,2009,,,,,
-5.038,151.949,4,4,0,212.89751,0.548678055567961,2006,,,,,
-11.776,138.079,4,0,1,147.30404,0.408110883510522,0,,,,,
-14.43,131.936,4,2,0,326.60853,nan,1999,,,,,
-7.006,96.107,4,7,1,187.14077,nan,0,,,,,
-7.919,139.037,4,1,1,214.30812,0,2001,,,,,
-6.39,138.367,1,8,1,335.22893,0.528262647425782,1992,,,,,
-10.156,115.407,3,6,1,181.91628,0,0,,,,,
-15.89,103.465,3,0,1,175.98649,0,0,,,,,
-28.138,138.986,4,2,1,179.30404,0,0,,,,,
-8.404,99.494,4,3,0,177.31873,0,0,,,,,
-8.252,146.581,1,11,0,307.61751,0.675582692033255,1992,,,,,
-4.533,116.032,4,6,1,214.20363,nan,2006,,,,,
-17.231,38.416,4,1,0,113.21424,nan,0,,,,,
-3.566,131.018,1,11,1,168.25424,0.637828866182213,2009,,,,,
-4.183,116.064,4,3,0,167.18322,0.26586104921065,2006,,,,,
-5.198,103.991,4,4,0,253.93587,0.249065794853703,2005,,,,,
-10.219,145.514,1,9,1,172.30322,nan,1969,,,,,
-10.813,132.758,5,10,1,295.20934,nan,1991,,,,,
-10.467,78.033,7,2,1,274.41587,0.332070982279373,0,,,,,
-7.765,160.159,4,9,0,213.68118,0,0,,,,,
-10.383,161.739,4,7,1,135.13098,nan,0,,,,,
-14.761,136.129,4,4,1,152.34567,nan,1997,,,,,
-7.467,182.376,4,2,1,221.3873,nan,1999,,,,,
-7.57,184.154,4,4,0,184.5024,nan,1979,,,,,
-8.441,192.013,4,4,1,219.95057,nan,0,,,,,
-20.911,104.323,4,0,1,428.72118,nan,1983,,,,,
-26.312,91.928,3,0,1,158.58893,0.673074434949705,0,,,,,
-3.122,175.911,4,1,1,186.51383,0.626165759668828,0,,,,,
-12.489,109.024,4,4,0,202.94485,0.345802233965329,2009,,,,,
-10.844,97.395,4,5,1,219.24526,0.424090810967438,0,,,,,
-7.098,84.525,3,9,0,187.0624,nan,2009,,,,,
-14.188,167.915,4,4,0,292.04853,0.444401714522851,2002,,,,,
-13.852,140.666,4,0,1,283.16689,0.468997787645256,2008,,,,,
-5.126,128.962,4,2,1,232.75057,nan,2008,,,,,
-25.671,110.464,4,0,1,193.51465,0.360370582712141,2005,,,,,
-11.943,99.809,4,8,1,174.602,nan,1994,,,,,
-10.935,124.521,4,0,1,174.68036,nan,2002,,,,,
-6.288,98.937,4,7,1,236.45995,0.524079322845713,2006,,,,,
-11.429,130.002,4,11,0,246.72608,0,0,,,,,
-9.713,171.527,4,3,1,135.78404,nan,2005,,,,,
-9.059,119.949,7,5,1,156.47302,nan,0,,,,,
-8.078,85.563,5,0,1,352.88771,nan,0,,,,,
-5.094,83.345,1,6,0,322.53342,nan,0,,,,,
-10.091,136.032,4,0,1,150.36036,nan,1999,,,,,
-4.127,110.106,5,7,1,168.85506,nan,0,,,,,
-15.817,102.04,4,10,1,265.82159,nan,0,,,,,
-7.21,84.679,4,0,0,294.00771,nan,2008,,,,,
-4.872,170.739,3,0,1,226.5073,nan,1999,,,,,
-4.385,127.294,4,7,1,177.94567,0.79078693215078,2004,,,,,
-19.834,73.162,5,4,1,205.11302,0.270775998946327,0,,,,,
-9.604,121.658,4,5,1,176.69179,nan,0,,,,,
-12.182,72.117,3,8,1,196.04853,nan,1988,,,,,
-14.606,116.139,4,5,0,309.002,nan,0,,,,,
-11.357,139.994,4,2,1,233.16853,0.625865454009952,2008,,,,,
-6.527,132.586,1,0,1,132.38812,nan,0,,,,,
-15.798,75.768,3,0,0,160.70485,nan,0,,,,,
-8.936,197.352,4,8,1,99.57832,nan,0,,,,,
-5.098,84.595,5,0,1,276.68853,0.73220371614668,2006,,,,,
-7.209,109.23,4,10,0,220.78649,nan,2004,,,,,
-12.176,175.154,1,10,1,131.34322,0.498170860955632,0,,,,,
-23.212,180.825,4,0,1,95.11138,nan,0,,,,,
-13.616,139.56,7,0,0,132.85832,0,0,,,,,
-7.464,119.981,4,7,1,213.02812,nan,0,,,,,
-13.528,112.015,3,5,0,219.01016,nan,0,,,,,
-9.64,90.102,7,10,1,346.8273,0,0,,,,,
-5.954,132.949,3,1,1,516.62322,0,2007,,,,,
-12.509,102.043,4,5,0,97.98485,nan,0,,,,,
-7.387,125.063,4,2,0,247.14404,nan,1996,,,,,
-13.959,124.981,7,4,0,272.14322,0.59205438754133,2008,,,,,
-8.814,118.444,4,11,0,637.43955,0.41504977231583,0,,,,,
-12.169,98.824,4,4,1,188.02893,nan,1970,,,,,
-3.863,85.787,4,4,0,278.90893,0.527818136556487,1999,,,,,
-9.206,88.675,1,8,1,143.882,0.377531644976702,0,,,,,
-11.008,111.997,4,7,1,219.8722,0.319565986882865,2001,,,,,
-11.791,90.009,4,5,0,459.93751,0.529730607228901,2007,,,,,
-2.912,119.501,4,2,0,205.06077,nan,2006,,,,,
-27.115,72.788,4,8,1,329.03791,nan,0,,,,,
-16.599,221.658,4,1,1,305.05751,0.262509351333189,1977,,,,,
-17.089,69.782,1,5,1,140.43383,0.375984301500442,0,,,,,
-18.995,137.699,5,5,1,184.39791,0,2000,,,,,
-4.576,125.987,4,9,1,251.66322,0.604963399550866,2006,,,,,
-5.029,149.01,4,11,1,170.81424,0.278270557965553,2002,,,,,
-6.354,119.95,4,11,0,231.00036,nan,0,,,,,
-8.284,165.152,4,0,1,223.05914,0,0,,,,,
-5.124,85.804,5,2,0,30.01424,nan,0,,,,,
-8.325,126.8,3,11,0,240.01261,0.360370582712141,1999,,,,,
-9.317,89.923,4,8,1,247.97995,0,0,,,,,
-13.319,126.037,4,4,0,220.47302,0,0,,,,,
-10.338,94.921,7,2,1,151.58812,0.583566125655855,2009,,,,,
-10.006,86.535,4,7,1,207.12444,0.215080318509228,0,,,,,
-5.67,155.577,4,2,0,233.482,nan,1995,,,,,
-7.054,142.192,4,4,1,231.00036,0.215080318509228,1998,,,,,
-4.715,125.177,3,1,1,203.12771,0,0,,,,,
-4.294,128.951,4,6,1,218.8273,0.425124658313058,0,,,,,
-3.994,93.315,5,7,1,177.18812,0.745743388117962,2003,,,,,
-9.736,119.959,4,7,1,240.22159,0.909277347129187,2009,,,,,
-4.806,145.88,4,11,0,211.66975,nan,2008,,,,,
-16.584,108.873,4,7,0,142.99383,nan,0,,,,,
-7.493,91.003,4,4,1,271.62077,0.790566802358163,2001,,,,,
-16.422,134.3,4,0,0,166.39955,0.585979766109278,0,,,,,
-13.266,116.862,4,0,0,183.35302,nan,0,,,,,
-9.944,205.559,1,9,1,211.33016,0.487112194863463,1992,,,,,
-16.705,52.464,7,2,1,211.69587,0,0,,,,,
-11.954,80.188,1,11,1,207.67302,nan,0,,,,,
-14.153,95.938,1,10,1,384.15628,0.253834736132231,2009,,,,,
-5.907,68.86,1,4,0,167.54893,nan,2006,,,,,
-3.904,196.327,4,7,1,109.00853,nan,1999,,,,,
-7.234,209.752,4,9,0,474.61832,nan,0,,,,,
-12.411,88.014,3,11,0,398.0273,nan,0,,,,,
-7.625,116.682,5,8,1,302.94159,0.721502075052071,2005,,,,,
-13.751,120.026,4,4,1,184.86812,0,0,,,,,
-8.339,69.965,4,2,1,234.60526,0.471971171793542,1992,,,,,
-8.204,95.072,4,7,1,151.09179,0.405115721691386,0,,,,,
-7.041,94.08,3,2,1,214.83057,nan,0,,,,,
-15.268,90.637,1,7,1,261.04118,0,2006,,,,,
-11.869,144.215,3,3,1,416.70485,0.276660656969632,0,,,,,
-10.444,105.13,4,10,0,174.602,0,0,,,,,
-13.256,140.08,4,2,1,421.48526,nan,0,,,,,
-10.562,141.165,3,9,0,212.16608,0.733541055704055,1994,,,,,
-12.958,100.771,4,7,1,289.07057,0.26586104921065,1995,,,,,
-6.212,135.984,5,7,1,263.18322,nan,0,,,,,
-7.766,129.275,1,6,1,153.25995,nan,0,,,,,
-5.764,120.01,4,10,0,254.1971,0,2002,,,,,
-8.039,75.887,3,9,0,278.54322,nan,1983,,,,,
-8.368,191.964,4,9,0,200.04526,nan,0,,,,,
-17.032,157.204,4,8,1,168.25424,nan,0,,,,,
-7.264,152.249,4,0,0,156.96934,0.606491352845443,2004,,,,,
-5.209,166.281,1,11,1,165.8771,0,0,,,,,
-5.829,152.273,4,10,0,171.59791,0.603860470910071,2009,,,,,
-4.586,118.892,4,2,1,196.93669,nan,2007,,,,,
-6.966,158.029,4,11,0,261.74649,nan,0,,,,,
-7.695,170.064,3,2,1,178.88608,0,0,,,,,
-4.413,167.971,4,9,1,243.51302,0.848463884880781,0,,,,,
-7.814,98.739,1,9,0,263.33995,nan,0,,,,,
-5.341,131.635,4,9,1,299.80689,0.262479841617963,0,,,,,
-7.339,83.481,4,7,1,173.50485,0.37253003936608,2006,,,,,
-16.498,69.994,3,0,1,176.09098,0,0,,,,,
-6.573,122.829,4,1,1,299.98975,0,2004,,,,,
-6.45,89.966,4,11,1,197.09342,0.587748265087233,0,,,,,
-1.493,120.026,3,2,1,178.15465,0.578658187756971,2008,,,,,
-15.646,106.895,4,4,1,222.79791,0.454192988218022,0,,,,,
-16.582,165.183,4,6,1,225.07057,0.340922755864378,0,,,,,
-6.735,125.008,4,7,1,198.73914,nan,0,,,,,
-5.185,116.055,1,2,1,693.57669,nan,1984,,,,,
-4.821,99.831,4,2,1,246.20363,nan,2001,,,,,
-4.974,96.716,4,7,1,242.78159,0.40148671142756,2004,,,,,
-17.319,159.973,4,0,0,161.59302,nan,2006,,,,,
-25.654,162.683,1,0,1,134.89587,0.334706549069221,1990,,,,,
-15.783,149.587,4,0,1,177.52771,nan,0,,,,,
-7.112,133.979,4,6,1,213.02812,0.591754160595785,0,,,,,
-4.437,90.459,1,2,1,277.28934,nan,1989,,,,,
-8.577,179.978,4,9,0,298.10893,0.490808487631266,2000,,,,,
-9.104,135.968,4,11,0,297.58649,0.244479403083381,0,,,,,
-4.667,151.311,4,0,0,258.2722,0,2006,,,,,
-13.231,131.868,1,11,0,218.27873,0.367273415809346,1996,,,,,
-3.83,133.549,3,10,1,99.99628,0.547003914302686,2003,,,,,
-3.402,231.851,5,7,1,247.48363,0.547952941980035,2008,,,,,
-12.166,131.875,4,2,1,230.5824,nan,0,,,,,
-15.649,88.765,4,7,0,222.98077,nan,0,,,,,
-11.591,128.47,4,6,0,259.18649,0.375984301500442,1982,,,,,
-8.302,140.66,4,2,1,169.66485,nan,1979,,,,,
-13.47,76.222,4,2,1,207.04608,nan,0,,,,,
-7.202,102.129,4,7,1,411.97669,0.72870646496855,1993,,,,,
-8.403,130.993,5,2,1,172.17261,0,1995,,,,,
-5.54,130.002,4,7,1,311.90159,nan,0,,,,,
-13.324,141.602,4,8,1,222.64118,0.654276263360592,1990,,,,,
-15.618,85.024,3,11,1,239.22893,nan,2005,,,,,
-5.176,114.179,1,8,1,169.63873,0.735346456486385,2002,,,,,
-6.493,163.987,4,10,1,219.16689,0.26586104921065,0,,,,,
-13.776,136.842,1,4,1,257.61914,0.702551585004852,1975,,,,,
-9.975,131.388,4,10,1,236.35546,0.593251651531083,2010,,,,,
-7.124,116.664,4,9,1,121.73016,0.589207725576276,1966,,,,,
-11.136,156.32,1,0,1,152.58077,nan,1990,,,,,
-18.854,98.501,7,7,1,212.84526,0,0,,,,,
-8.975,90.032,4,7,1,209.60608,0.447135796286178,2000,,,,,
-6.843,111.915,3,0,1,257.64526,nan,0,,,,,
-12.102,120.168,4,0,1,256.39138,0.215080318509228,2006,,,,,
-9.532,126.007,4,6,1,496.63955,nan,0,,,,,
-8.436,103.198,4,0,1,223.60771,nan,1995,,,,,
-12.816,138.443,4,7,0,289.2273,0.26586104921065,0,,,,,
-21.601,43.685,4,1,1,158.1971,nan,0,,,,,
-6.82,98.01,4,2,1,223.89506,0.215080318509228,0,,,,,
-8.882,99.605,4,5,1,209.47546,nan,0,,,,,
-13.352,114.962,1,8,1,167.13098,nan,0,,,,,
-10.185,97.995,4,0,1,232.25424,0.612054953968625,1998,,,,,
-14.095,103.341,3,7,1,173.87057,0.26586104921065,0,,,,,
-10.149,85.599,3,11,1,242.96444,nan,1989,,,,,
-15.152,93.778,4,9,1,124.83873,0.594779444662565,0,,,,,
-13.25,104.98,4,10,0,142.81098,0,0,,,,,
-13.828,95.264,3,0,0,122.27873,nan,1996,,,,,
-11.657,98.431,4,1,1,250.27873,0.405115721691386,1997,,,,,
-6.183,141.192,4,4,0,488.17587,0.266955186275539,0,,,,,
-4.594,137.923,4,0,1,200.88118,0.491311143958209,2006,,,,,
-9.09,115.091,5,7,1,484.62322,0,0,,,,,
-27.284,61.78,4,2,1,344.73751,0,0,,,,,
-14.526,112.109,3,10,1,205.29587,0.334706549069221,2001,,,,,
-11.355,85.435,4,10,0,253.64853,nan,2002,,,,,
-7.255,160.059,4,5,1,266.65751,0.266955186275539,0,,,,,
-8.239,146.77,1,8,1,449.74975,0.693961617247607,1989,,,,,
-4.605,87.006,4,4,0,376.89424,nan,0,,,,,
-9.46,141.999,4,0,1,227.81342,0.355285536423089,1996,,,,,
-13.093,142.981,4,0,1,695.03955,nan,0,,,,,
-6.72,116.878,4,10,1,232.202,nan,0,,,,,
-11.727,136.936,4,9,1,249.49506,0.434838090260856,2007,,,,,
-4.376,159.989,4,10,0,258.92526,0,0,,,,,
-5.253,132.049,4,0,1,533.89016,0,0,,,,,
-17.669,62.776,5,11,0,243.53914,nan,1965,,,,,
-11.96,163.085,4,3,1,555.54567,0.377531644976702,2001,,,,,
-7.183,115.079,4,10,1,269.84444,0.407233014901105,0,,,,,
-5.113,91.101,4,10,0,263.00036,0,2005,,,,,
-14.148,152.6,5,7,1,320.44363,0.668338664860328,2006,,,,,
-5.531,89.145,4,1,1,248.37179,nan,0,,,,,
-8.522,199.955,4,0,1,219.74159,0.270775998946327,0,,,,,
-9.059,104.25,4,4,1,126.82404,nan,0,,,,,
-12.597,140.007,4,8,1,280.58077,nan,0,,,,,
-17.073,116.243,3,5,1,101.85098,nan,0,,,,,
-6.1,90.264,4,4,0,1071.882,0.69942672818833,2001,,,,,
-6.923,140.082,4,10,1,281.93914,nan,0,,,,,
-10.775,112.93,4,7,1,391.00036,0.319565986882865,2005,,,,,
-16.034,111.493,4,1,1,198.922,0,0,,,,,
-9.841,83.706,4,8,1,384.57424,nan,1998,,,,,
-8.414,118.273,4,7,1,231.18322,nan,2003,,,,,
-5.067,108.039,4,2,1,285.46567,0.715894796358718,2001,,,,,
-8.595,125.374,5,6,1,394.86649,0.619560289371719,1997,,,,,
-30.18,91.954,4,5,1,128.62649,0.483977246170654,2010,,,,,
-11.164,116.171,7,4,0,258.35057,0.629212710064538,0,,,,,
-4.673,152.999,4,2,1,249.62567,0.668419369370469,2000,,,,,
-6.376,124.794,4,10,0,134.05995,0.513106417660224,1998,,,,,
-6.131,99.989,1,5,0,237.87057,nan,2006,,,,,
-8.08,118.049,4,2,1,249.93914,0.638877875547091,2005,,,,,
-9.405,148.14,4,1,1,392.56771,nan,0,,,,,
-5.366,96.005,4,11,0,413.49179,0.30599288651582,0,,,,,
-8.071,105.99,4,0,1,238.65424,0.503381236206319,0,,,,,
-9.708,95.697,4,11,0,200.09751,nan,0,,,,,
-6.308,104.988,4,11,0,284.60363,0.565451012173698,2002,,,,,
-15.299,126.011,4,2,1,214.09914,0,0,,,,,
-17.838,96.366,3,1,1,260.23138,nan,0,,,,,
-11.333,114.209,3,8,1,113.00526,nan,0,,,,,
-17.502,82.039,1,11,1,471.43138,0,1989,,,,,
-6.78,127.154,4,9,0,166.26893,nan,2009,,,,,
-11.08,183.205,3,7,1,249.49506,0.262651205144265,0,,,,,
-4.328,95.998,4,11,1,224.10404,0.785679586822365,2010,,,,,
-4.727,97.982,4,2,1,287.52934,0,0,,,,,
-8.375,113.894,4,5,0,299.36281,nan,0,,,,,
-12.614,91.681,3,5,1,276.58404,0.544575868502332,2002,,,,,
-7.643,112.06,4,10,1,218.20036,0.26586104921065,1984,,,,,
-19.586,127.719,4,2,1,123.66322,nan,2006,,,,,
-12.464,151.294,1,0,1,152.13669,0.387026531891994,2009,,,,,
-6.276,99.644,4,2,1,234.78812,0.445454525493426,1985,,,,,
-8.458,134.173,4,6,0,206.81098,0,0,,,,,
-29.153,56.083,1,4,1,129.59302,nan,0,,,,,
-8.683,189.263,4,1,0,168.56771,0.338886720010706,2006,,,,,
-14.942,97.849,3,7,0,243.43465,nan,1996,,,,,
-5.442,90.963,4,1,1,249.23383,0.281209764488943,0,,,,,
-3.879,91.879,4,11,0,344.842,0.454192988218022,2004,,,,,
-9.592,86.064,4,0,0,71.31383,nan,0,,,,,
-23.161,110.232,3,9,1,177.24036,nan,0,,,,,
-10.222,150.028,4,9,0,286.53669,nan,0,,,,,
-6.506,80.498,4,7,1,160.78322,nan,0,,,,,
-12.068,160.011,4,1,0,387.97016,0.461429091335615,1998,,,,,
-4.684,114.594,4,7,1,184.842,0.383934684278703,2007,,,,,
-5.606,88.753,4,6,0,227.73506,nan,2004,,,,,
-6.676,183.662,3,11,0,540.42077,0.682353617615562,1995,,,,,
-9.689,126.927,4,6,0,403.85261,nan,0,,,,,
-3.669,69.594,3,1,1,201.97832,0.215080318509228,0,,,,,
-13.943,96.962,4,1,1,180.00934,0.270746494350199,2003,,,,,
-18.812,100.16,4,0,0,216.05832,0,0,,,,,
-12.197,168.039,4,10,1,518.81751,nan,0,,,,,
-16.895,82.585,4,0,1,169.37751,0.473346541108788,2001,,,,,
-7.785,140.021,3,7,1,515.65669,0.206550789561158,2001,,,,,
-3.402,95.7,4,9,1,202.97098,nan,1982,,,,,
-8.475,155.958,4,11,0,130.35057,0,0,,,,,
-10.374,102.072,7,8,1,296.80281,0.270775998946327,0,,,,,
-13.229,129.282,1,11,1,156.682,0.504034340805441,1987,,,,,
-7.04,126.711,3,9,1,321.09669,0.769132176886886,0,,,,,
-10.621,89.977,4,4,1,333.76608,nan,2010,,,,,
-23.045,95.469,4,5,1,144.06485,nan,0,,,,,
-4.335,195.985,4,4,0,239.882,0.774816244145633,2008,,,,,
-7.104,105.994,4,1,0,219.92444,nan,0,,,,,
-13.205,130.892,4,4,0,152.29342,0.330234682768644,0,,,,,
